CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
5052-PNLOS,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.85184097290039,-120.07620239257812,Male,No,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,1,65,3662,Don't know
5054-IEXZT,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.64978790283203,-116.22370147705078,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,90,5284,Attitude of support person
5055-BRMNE,1,United States,California,Friant,93626,"37.027663, -119.69056",37.02766418457031,-119.69055938720703,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,No,0,43,4780,
5055-MGMGF,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45566940307617,-122.40798950195312,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,53,5313,
5056-FIMPT,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295837402344,-121.4398193359375,Female,No,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,No,0,76,3528,
5057-LCOUI,1,United States,California,Nipomo,93444,"35.050345, -120.489599",35.05034637451172,-120.4896011352539,Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,1,94,4119,Attitude of support person
5057-RKGLH,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144958496094,-116.82170104980469,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,0,70,5352,
5060-TQUQN,1,United States,California,Rancho Cucamonga,91701,"34.132275, -117.611478",34.13227462768555,-117.61148071289062,Male,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,No,0,31,3558,
5061-PBXFW,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.30562210083008,-122.00088500976562,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,0,51,2649,
5062-CJJKH,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.17421340942383,-118.3459243774414,Male,No,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0,25,5854,
5063-IUOKK,1,United States,California,Santa Barbara,93111,"34.460197, -119.802602",34.46019744873047,-119.80260467529297,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,No,0,41,2016,
5066-GFJMM,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.7966194152832,-124.15428161621094,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0,48,3716,
5067-DGXLL,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.46782684326172,-120.84138488769531,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0,59,5736,
5067-WJEUN,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.55961608886719,-118.92518615722656,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,0,57,6005,
5067-XJQFU,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.0574951171875,-118.41395568847656,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.45,7076.35,No,0,74,4582,
5071-FBJFS,1,United States,California,Redding,96001,"40.587919, -122.464732",40.58791732788086,-122.46472930908203,Female,No,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0,73,3147,
5073-RZGBK,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627952575683594,-121.5932846069336,Female,No,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,No,0,26,5823,
5073-WXOYN,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.50936508178711,-122.3061294555664,Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,1,67,4941,Competitor offered more data
5074-FBGHB,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.93622970581055,-121.78556060791016,Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,0,80,6443,
5075-JSDKI,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.16960525512695,-121.31096649169922,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,0,26,6196,
5076-YVXCM,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316261291503906,-119.40255737304688,Male,No,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,65,4191,
5077-DXTCG,1,United States,California,Challenge,95925,"39.461768, -121.195825",39.461769104003906,-121.1958236694336,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,1,86,2293,Network reliability
5081-NWSUP,1,United States,California,San Jose,95122,"37.32886, -121.834567",37.328861236572266,-121.83456420898438,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0,62,4883,
5084-OOVCJ,1,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.17131042480469,-121.12060546875,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0,57,5465,
5087-SUURX,1,United States,California,Yorba Linda,92887,"33.884073, -117.732197",33.884071350097656,-117.7322006225586,Female,No,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,1,66,2601,Lack of self-service on Website
5088-QZLRL,1,United States,California,Corona,92881,"33.833686, -117.513063",33.83368682861328,-117.5130615234375,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,No,0,56,2729,
5089-IFSDP,1,United States,California,Huntington Beach,92647,"33.723579, -118.005441",33.72357940673828,-118.00543975830078,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Yes,1,89,6424,Product dissatisfaction
5090-EMGTC,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891662597656,-118.41433715820312,Female,No,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,0,70,4521,
5091-HFAZW,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933563232421875,-118.06261444091797,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,No,0,52,2686,
5092-STPKP,1,United States,California,Platina,96076,"40.367964, -122.937379",40.36796569824219,-122.9373779296875,Female,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,0,42,5128,
5093-FEGLU,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.78916931152344,-122.39501190185547,Female,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,0,28,4159,
5095-AESKG,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.84864044189453,-122.51569366455078,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,76,5646,Competitor offered higher download speeds
5095-ETBRJ,1,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080467224121094,-122.9551773071289,Female,No,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,0,33,4702,
5099-BAILX,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.41920471191406,-119.71000671386719,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer
5103-MHMHY,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.27998352050781,-120.82428741455078,Female,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,82,4563,Attitude of support person
5108-ADXWO,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820892333984375,-122.3697280883789,Male,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,1,75,4509,Competitor made better offer
5110-CHOPY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018646240234,-117.2582015991211,Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,No,0,39,4173,
5115-GZDEL,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.60796356201172,-117.05945587158203,Male,No,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,0,25,5592,
5115-SQAAU,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.78108596801758,-118.19905090332031,Female,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,0,60,6053,
5117-IFGPS,1,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.17833709716797,-120.16280364990234,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,0,67,2217,
5117-ZSMHQ,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.547000885009766,-120.27111053466797,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,0,54,5835,
5118-MUEYH,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.0291748046875,-117.30721282958984,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0,42,3109,
5119-KEPFY,1,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027740478516,-121.89777374267578,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,0,64,3057,
5119-NZPTV,1,United States,California,Sacramento,95823,"38.475465, -121.443625",38.4754638671875,-121.4436264038086,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,0,74,5592,
5120-ZBLAI,1,United States,California,King City,93930,"36.220761, -120.980777",36.220760345458984,-120.98077392578125,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,No,0,75,6144,
5122-CYFXA,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095642089844,-118.40150451660156,Female,No,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,244.1,No,0,35,5387,
5124-EOGYE,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.24806213378906,-117.290283203125,Male,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,No,0,35,2598,
5125-CNDSP,1,United States,California,Big Creek,93605,"37.17277, -119.2997",37.17277145385742,-119.29969787597656,Male,No,No,No,63,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.6,2588.95,No,0,80,6406,
5126-RCXYW,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074737548828125,-118.14595794677734,Male,No,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,0,71,4451,
5127-BZENZ,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831069946289,-121.36035919189453,Female,No,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,0,26,4775,
5129-HHMZC,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.17848205566406,-118.43179321289062,Female,No,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No,0,53,3110,
5129-JLPIS,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.0283317565918,-118.35433959960938,Male,No,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,No,0,75,5822,
5130-IEKQT,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.79448699951172,-122.42227172851562,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,1,100,4283,Price too high
5130-YPIRV,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.80295944213867,-117.02709197998047,Female,No,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,No,0,48,6489,
5131-PONJI,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220367431640625,-122.9076919555664,Male,No,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,No,0,72,5804,
5133-POWUA,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.60670471191406,-120.58666229248047,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0,30,2614,
5133-VRSAB,1,United States,California,Olema,94950,"38.052209, -122.775567",38.052207946777344,-122.77556610107422,Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,0,59,5369,
5134-IKDAY,1,United States,California,Twain,95984,"40.022184, -121.062384",40.02218246459961,-121.06238555908203,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,96,2123,Service dissatisfaction
5135-GRQJV,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.48805618286133,-120.4076919555664,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,0,47,6051,
5135-RDDQL,1,United States,California,Corning,96021,"39.913777, -122.289984",39.91377639770508,-122.28998565673828,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,0,36,4847,
5136-GFPMB,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730262756347656,-116.95096588134766,Male,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,0,56,5871,
5136-KCKGI,1,United States,California,Templeton,93465,"35.536115, -120.739231",35.53611373901367,-120.73922729492188,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,Yes,1,76,4461,Competitor had better devices
5136-RGMZO,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.89085388183594,-118.29796600341797,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,0,37,4443,
5138-WVKYJ,1,United States,California,Mojave,93501,"35.097323, -118.171288",35.09732437133789,-118.1712875366211,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,80,3658,Competitor offered higher download speeds
5140-FOMCQ,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.80388259887695,-122.20841979980469,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,67,5186,
5141-ZUVBH,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703125,-117.73045349121094,Female,No,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,No,0,40,2267,
5143-EGQFK,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.85859680175781,-115.66271209716797,Female,Yes,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,1,89,5702,Network reliability
5143-WMWOG,1,United States,California,Stratford,93266,"36.175255, -119.813805",36.175254821777344,-119.81380462646484,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.95,19.95,Yes,1,83,2051,Attitude of support person
5144-PQCDZ,1,United States,California,Fairfield,94533,"38.287136, -122.02711",38.28713607788086,-122.02710723876953,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,64,3172,
5144-TVGLP,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949256896972656,-118.24697875976562,Male,Yes,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,71,3654,
5146-CBVOE,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.72105026245117,-122.41357421875,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,0,59,5176,
5146-YYFRZ,1,United States,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998470306396484,-117.9737548828125,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1311.75,No,0,80,6212,
